Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
34,Female,Analyst,7666,4,1,11.1,2,145.3,1,0,6,3,0
27,Male,Data Scientist,8003,4,1,7.4,6,167.3,3,0,1,3,0
56,Female,Data Scientist,10195,4,2,1.8,4,169.6,9,5,5,4,0
32,Female,HR Specialist,8891,3,3,10.4,3,190.3,0,0,0,2,0
50,Female,Data Scientist,13206,4,2,4.3,5,192.5,17,2,5,4,0
40,Female,Sales Executive,7495,3,2,5.8,2,124.5,5,4,6,3,1
38,Female,Data Scientist,7024,4,3,7.4,5,134.9,13,5,2,5,0
29,Female,Data Scientist,6756,4,3,6.7,6,143.3,0,0,3,1,0
36,Female,Manager,7163,4,4,6.6,2,161.4,15,4,4,1,0
29,Female,Sales Executive,4592,1,4,15.6,8,170.4,3,3,1,3,1
41,Male,Sales Executive,8554,3,3,27.0,3,205.5,15,1,2,4,0
34,Male,Sales Executive,7712,4,1,11.5,7,165.4,1,1,5,4,0
35,Female,Analyst,8825,3,3,10.6,5,124.8,10,0,0,4,0
53,Female,HR Specialist,12747,4,4,16.9,5,148.8,30,24,6,3,2
27,Male,Manager,5472,2,3,16.6,5,152.6,1,1,4,3,1
25,Male,Software Engineer,8302,4,2,9.0,7,145.1,4,4,2,2,0
31,Female,Sales Executive,6796,3,2,5.7,3,125.8,8,4,1,3,1
39,Male,Data Scientist,10664,2,4,15.9,3,154.4,0,0,2,3,0
48,Female,HR Specialist,9705,4,1,17.0,4,157.9,5,4,5,2,1
31,Female,Analyst,8393,3,3,5.2,8,184.7,4,0,2,4,0
42,Female,Manager,9615,3,3,8.8,7,167.4,15,7,0,5,1
29,Male,Manager,6466,3,3,2.8,8,120.0,0,0,2,2,0
35,Female,Sales Executive,8510,3,2,9.7,2,180.0,9,2,3,4,1
20,Male,Software Engineer,8011,2,2,1.2,6,192.5,0,0,1,5,1
23,Male,HR Specialist,4868,2,3,9.3,5,153.6,3,1,1,4,1
42,Female,Software Engineer,8302,1,3,11.5,3,214.3,16,13,1,3,2
43,Female,Software Engineer,10858,4,4,17.9,7,185.2,17,5,3,3,0
43,Male,Analyst,10534,2,2,2.1,2,190.4,19,17,5,3,2
38,Male,Software Engineer,9173,3,2,12.6,3,143.4,14,12,3,5,2
20,Female,Software Engineer,7540,2,4,1.7,7,165.4,0,0,6,2,0
29,Female,Data Scientist,9287,4,2,5.8,6,198.8,4,4,6,3,1
23,Male,Data Scientist,3679,4,3,8.5,4,185.7,0,0,2,3,0
35,Male,Software Engineer,8142,3,3,15.7,6,203.5,12,0,3,4,0
33,Male,Sales Executive,6501,3,3,18.2,7,186.2,1,0,5,4,0
42,Female,Data Scientist,10406,4,2,3.2,3,186.8,14,11,3,4,2
47,Male,Data Scientist,8688,4,3,45.7,3,149.5,18,5,4,1,1
44,Male,Analyst,11216,4,2,8.7,4,153.1,15,0,4,3,0
38,Female,HR Specialist,9067,3,4,4.1,4,155.6,9,7,4,2,1
48,Male,Manager,8837,3,1,5.5,8,191.1,14,5,1,4,1
32,Male,Manager,10613,4,3,4.8,4,190.7,10,0,0,5,0
43,Male,Analyst,9127,3,3,12.6,3,180.5,15,1,5,3,0
30,Female,Data Scientist,7559,4,3,1.4,3,188.6,4,3,4,3,0
37,Female,Data Scientist,6997,3,2,1.0,5,132.8,15,1,2,2,0
43,Male,Manager,6877,3,2,8.4,3,158.1,15,8,3,2,2
38,Male,Manager,7478,3,4,7.7,6,175.1,14,4,3,3,0
29,Male,Manager,6020,3,3,18.7,7,206.4,1,1,6,3,1
36,Male,Manager,6941,3,4,11.6,7,150.8,15,6,1,5,1
43,Female,HR Specialist,9657,3,4,7.3,2,157.8,5,3,3,4,0
42,Female,Software Engineer,9724,3,1,18.4,8,158.8,10,10,3,1,2
56,Male,HR Specialist,12808,3,4,9.7,8,147.7,0,0,4,2,0
40,Male,Software Engineer,9964,2,4,21.0,2,158.0,1,0,1,2,0
38,Male,Sales Executive,10089,1,2,10.2,7,168.6,14,13,1,2,2
22,Male,HR Specialist,7195,4,4,13.8,6,198.9,0,0,0,3,0
32,Male,HR Specialist,7913,3,3,13.2,6,195.9,8,4,0,4,1
25,Male,Analyst,7411,3,2,5.1,6,152.7,1,0,1,5,0
48,Female,Manager,10347,4,3,1.0,2,177.8,10,5,2,5,0
33,Male,Analyst,9512,2,2,12.4,8,186.2,8,0,1,3,1
25,Male,Manager,4099,2,4,12.9,7,187.6,3,2,6,4,1
36,Female,Manager,6209,3,3,10.1,7,169.2,12,10,4,3,2
35,Male,HR Specialist,8758,4,3,11.1,2,180.0,15,11,1,3,2
40,Female,Software Engineer,9553,3,2,2.2,3,144.4,19,11,2,3,2
38,Female,Analyst,9295,3,4,4.8,2,177.8,14,2,6,3,0
40,Male,Sales Executive,7768,3,4,2.0,8,194.6,13,12,0,4,2
34,Female,HR Specialist,8297,4,1,9.1,3,177.5,4,2,2,2,1
37,Male,Sales Executive,8323,4,3,3.3,2,169.6,0,0,3,3,0
21,Female,Analyst,8278,2,1,9.5,3,149.5,1,0,3,4,1
22,Male,Analyst,5890,3,1,26.6,4,173.2,1,1,4,2,1
33,Male,Manager,8706,3,2,2.5,5,120.0,9,6,5,2,1
32,Male,Analyst,5112,3,4,26.0,8,125.2,0,0,6,4,0
23,Female,HR Specialist,8846,1,3,1.6,8,158.5,0,0,2,3,0
44,Female,HR Specialist,9633,3,2,10.7,2,165.9,22,5,6,3,1
35,Male,HR Specialist,7418,3,4,11.8,6,136.1,0,0,1,3,0
31,Male,Sales Executive,5012,1,3,5.5,2,168.5,9,2,4,4,1
37,Male,Sales Executive,6161,4,2,8.4,5,168.2,6,6,3,2,1
41,Male,Analyst,10366,2,1,4.7,7,233.1,4,3,4,4,2
21,Male,Sales Executive,8527,2,3,7.0,3,195.1,0,0,5,4,0
41,Male,Manager,9477,2,4,8.0,5,136.7,6,3,6,1,0
36,Male,Software Engineer,9456,4,2,8.1,4,144.0,4,2,3,5,0
40,Male,Sales Executive,9616,1,2,18.1,4,158.7,12,9,6,2,2
40,Female,Analyst,6572,3,1,11.7,4,155.5,2,1,5,5,1
26,Female,Analyst,7143,3,2,7.3,3,210.4,6,4,4,5,1
45,Female,Data Scientist,10965,3,2,6.5,6,127.7,22,9,1,4,1
42,Female,HR Specialist,7417,4,3,3.5,6,155.7,7,1,3,3,0
46,Female,Manager,11599,2,4,7.2,4,145.3,0,0,3,1,0
27,Male,Manager,6161,1,4,9.2,4,191.8,1,0,2,1,1
39,Female,Software Engineer,9715,3,3,3.8,4,175.4,7,0,4,2,0
28,Male,Software Engineer,6895,1,1,12.9,7,164.9,4,4,3,2,2
26,Female,Analyst,8913,2,2,20.2,6,132.5,0,0,2,4,0
45,Female,HR Specialist,8820,3,3,8.1,5,184.1,24,15,0,3,2
29,Male,Software Engineer,8471,1,2,12.9,3,158.7,7,1,4,2,1
39,Male,Software Engineer,8022,2,3,3.9,2,163.3,3,2,5,5,0
33,Male,Analyst,7116,3,3,7.4,3,144.3,11,5,1,3,1
42,Male,Sales Executive,9030,3,4,16.8,8,173.4,13,8,2,4,1
31,Female,HR Specialist,5833,2,3,19.1,7,151.4,2,0,6,4,0
38,Female,Analyst,10553,3,3,2.9,8,151.9,15,3,3,2,0
41,Male,Data Scientist,11616,2,3,17.0,7,150.5,20,6,3,2,1
20,Male,Software Engineer,6093,2,1,8.8,3,152.3,0,0,6,5,1
33,Female,HR Specialist,9820,4,1,9.7,6,161.5,9,1,6,3,0
25,Male,Sales Executive,6516,3,2,4.3,3,221.0,1,1,2,3,1
47,Female,Sales Executive,12170,4,3,1.6,3,215.5,20,8,1,2,1
41,Female,HR Specialist,11236,2,2,3.8,6,172.7,6,2,1,2,1
35,Female,Software Engineer,6851,2,3,19.4,7,207.2,4,0,1,2,1
42,Female,HR Specialist,7811,3,2,15.7,4,199.7,2,0,1,4,0
38,Female,Manager,7653,3,3,6.1,4,141.1,6,2,0,3,0
30,Male,Manager,9324,4,2,6.5,5,172.9,4,3,1,1,0
47,Female,Manager,9776,4,3,12.6,5,127.0,14,7,5,3,0
49,Male,Manager,12557,1,3,13.1,8,211.0,0,0,5,2,1
43,Female,Manager,7527,2,3,17.8,3,188.7,9,0,3,3,0
43,Female,Data Scientist,9770,4,3,36.3,6,199.7,6,2,6,2,0
35,Female,Data Scientist,6514,2,3,5.0,6,155.4,11,10,6,3,2
31,Male,Sales Executive,9203,3,2,8.1,2,143.2,2,1,2,2,0
42,Female,Software Engineer,6895,1,1,7.3,7,152.8,1,1,6,3,1
29,Female,Analyst,8945,3,1,1.7,6,166.0,0,0,6,3,0
34,Female,Sales Executive,7428,3,2,8.0,3,150.4,1,1,3,3,0
32,Female,HR Specialist,8106,4,3,5.3,7,142.1,10,0,4,3,0
27,Male,Manager,4975,3,4,1.0,7,164.9,0,0,3,4,0
39,Male,Data Scientist,8052,2,2,17.1,5,146.7,14,5,5,1,1
34,Male,Data Scientist,8901,3,2,10.9,6,200.4,6,0,5,2,0
34,Female,HR Specialist,10067,3,1,20.6,7,120.0,5,4,2,5,1
48,Male,Data Scientist,12063,4,4,7.3,4,167.2,10,4,1,3,0
30,Male,Data Scientist,9048,4,3,6.9,4,199.0,8,1,3,2,0
26,Male,Manager,5387,1,2,4.8,3,166.5,0,0,5,4,1
29,Male,Sales Executive,9166,3,4,10.3,6,217.2,5,2,6,2,0
38,Male,Analyst,9628,2,4,6.1,8,160.6,13,0,4,2,0
45,Male,Analyst,10416,4,3,3.4,3,136.1,1,1,6,2,0
36,Male,HR Specialist,6222,3,1,7.0,5,151.4,0,0,6,4,0
26,Female,Data Scientist,7425,3,4,8.8,4,187.4,1,0,0,4,0
20,Male,Sales Executive,7010,4,4,26.3,7,160.5,0,0,3,5,0
31,Male,Manager,6872,2,2,4.6,8,195.7,9,0,0,5,1
46,Male,Analyst,9808,3,1,2.3,8,158.9,2,2,0,1,1
37,Female,Sales Executive,8933,4,4,12.2,5,175.6,5,5,5,3,0
27,Male,Analyst,5699,4,4,5.3,4,168.7,2,1,6,3,0
37,Female,Analyst,6964,4,2,6.2,4,153.9,4,1,3,3,0
29,Male,Software Engineer,8229,2,2,7.5,8,129.0,5,2,0,4,1
33,Female,Software Engineer,7006,3,2,7.7,3,174.3,6,6,1,3,1
41,Male,Manager,7274,2,3,32.5,2,160.1,20,19,6,3,2
42,Female,HR Specialist,8165,3,4,9.5,4,198.4,19,11,2,3,2
38,Female,Data Scientist,9505,4,3,18.3,8,147.3,17,8,4,2,1
28,Female,Analyst,5363,4,1,10.9,3,165.8,1,0,4,3,0
39,Male,Analyst,8162,2,1,2.9,5,134.6,3,3,6,4,1
34,Male,Data Scientist,5441,2,2,4.3,7,195.4,2,0,4,1,1
29,Male,Data Scientist,9008,3,1,15.1,8,250.0,0,0,3,5,1
27,Male,Sales Executive,7583,3,4,18.0,5,169.4,0,0,5,4,0
32,Male,Software Engineer,7068,4,2,12.9,6,178.3,1,1,5,3,0
35,Female,Sales Executive,6249,1,4,4.9,6,171.3,12,12,1,3,2
34,Male,HR Specialist,7772,3,2,11.7,7,192.4,5,1,1,5,1
20,Female,HR Specialist,4689,3,2,21.5,2,195.8,0,0,1,3,1
32,Female,Manager,7024,2,3,9.2,3,200.9,6,1,6,1,1
49,Male,Manager,10925,3,2,1.0,6,172.4,25,21,4,4,2
24,Female,Data Scientist,7782,3,4,4.6,6,207.9,3,3,0,4,0
43,Male,Manager,7271,2,4,31.5,3,189.5,0,0,0,2,0
41,Female,Analyst,7007,4,2,4.2,5,209.7,13,11,4,5,2
36,Male,Software Engineer,5336,4,2,9.8,6,161.2,11,3,0,4,0
47,Male,Analyst,8262,4,3,1.8,6,201.2,9,2,2,4,0
28,Female,Manager,9156,2,3,3.0,5,136.8,1,1,4,3,0
35,Male,Manager,7894,4,1,4.2,7,152.4,8,6,0,3,1
34,Male,Sales Executive,6645,4,4,9.5,7,181.7,8,1,1,2,0
40,Male,Analyst,9900,2,3,17.5,5,183.8,16,6,4,3,1
42,Female,Data Scientist,10703,2,4,15.0,5,162.4,7,0,2,3,0
59,Female,Analyst,10633,3,3,13.4,3,201.1,10,0,1,2,0
33,Male,Sales Executive,9758,3,3,2.0,2,151.0,1,0,2,5,0
42,Female,Analyst,10198,4,4,22.2,6,151.0,18,7,6,4,0
48,Female,HR Specialist,8894,3,3,3.6,2,177.2,5,2,5,2,0
36,Female,Sales Executive,9067,4,3,5.7,7,209.8,13,2,2,1,0
36,Female,Sales Executive,9693,2,2,25.4,4,185.6,12,6,4,2,2
47,Female,Data Scientist,9100,3,2,12.7,3,192.5,16,5,0,3,1
26,Female,Sales Executive,9645,4,4,1.4,2,167.2,3,2,3,2,0
43,Male,Data Scientist,11635,1,3,7.7,8,217.8,8,8,3,3,2
29,Female,Manager,5827,4,3,13.4,7,157.8,7,7,4,3,1
35,Female,Software Engineer,8934,4,2,8.3,8,155.6,13,2,3,3,0
34,Female,HR Specialist,5261,3,1,20.9,4,170.7,7,1,4,1,1
48,Male,Analyst,9209,1,1,16.1,5,136.4,15,1,2,3,1
27,Female,HR Specialist,4636,4,4,8.5,3,152.4,5,1,4,2,0
20,Female,Software Engineer,5183,3,1,8.1,3,194.7,0,0,4,2,1
32,Female,Software Engineer,6365,4,2,9.0,5,150.5,5,3,4,4,0
26,Female,Manager,4741,3,1,5.7,7,188.9,0,0,5,4,1
37,Male,Data Scientist,8735,4,2,7.0,4,194.5,1,1,5,4,0
41,Male,Manager,9832,3,1,2.5,6,188.6,1,0,1,3,0
39,Male,Manager,6716,3,4,20.8,3,172.2,7,7,4,4,1
25,Female,Manager,5027,3,3,9.5,5,173.9,4,0,5,5,0
23,Female,Software Engineer,5707,3,2,8.0,3,142.8,0,0,2,2,0
39,Female,Manager,8608,1,2,1.6,7,165.7,0,0,4,4,1
26,Male,Analyst,5122,4,3,16.6,6,223.8,2,1,1,5,0
23,Male,Software Engineer,4701,4,3,20.5,2,160.9,0,0,4,2,0
48,Male,Data Scientist,11646,4,2,4.6,4,173.2,0,0,2,2,0
33,Male,Data Scientist,9365,3,3,6.3,8,169.2,9,1,4,3,0
37,Female,Data Scientist,9538,2,3,5.9,4,194.1,7,6,5,3,1
38,Female,HR Specialist,9992,3,3,6.2,7,168.7,12,0,1,4,0
36,Female,HR Specialist,6287,3,1,23.9,2,150.9,14,0,1,5,1
36,Female,Sales Executive,6451,4,4,5.9,7,176.8,15,4,5,3,0
38,Male,Sales Executive,10113,4,3,19.6,4,152.9,10,9,4,2,1
30,Male,Software Engineer,7433,3,3,15.9,5,178.1,6,4,5,3,1
36,Male,Data Scientist,10732,4,1,17.1,3,184.2,4,2,5,2,1
30,Female,Data Scientist,6260,1,2,4.5,4,164.5,5,4,2,5,2
41,Female,Sales Executive,8181,2,2,4.8,6,167.3,4,3,5,4,1
35,Male,Data Scientist,11174,3,3,3.4,3,145.1,5,1,5,4,0
35,Female,Software Engineer,8334,4,2,3.6,6,195.2,10,6,1,5,1
38,Male,Data Scientist,9505,2,3,3.7,5,171.2,16,8,3,5,2
44,Female,HR Specialist,8964,2,3,4.7,6,164.4,9,9,6,4,2
43,Female,Software Engineer,11767,1,2,7.4,2,174.8,23,9,0,2,2
39,Female,Software Engineer,7637,2,3,13.8,4,179.0,12,4,0,3,1
33,Female,Manager,6476,4,1,9.7,3,134.7,3,0,6,3,0
46,Male,Software Engineer,10561,3,3,8.4,8,165.9,13,9,5,3,1
28,Female,Analyst,10165,1,3,9.8,6,156.4,2,1,4,5,1
30,Male,Analyst,9736,3,2,11.5,6,172.9,4,3,3,3,1
48,Female,Analyst,11683,3,2,21.8,5,188.2,24,18,3,2,2
28,Female,Sales Executive,7517,3,3,13.6,4,195.8,6,3,0,3,1
39,Male,Data Scientist,9177,4,3,9.3,8,188.5,10,6,1,2,1
37,Male,Software Engineer,8108,3,4,14.8,3,196.0,9,5,2,3,1
34,Female,HR Specialist,7869,3,3,11.0,2,197.1,13,4,3,4,1
31,Male,Manager,7343,3,4,10.7,5,157.1,4,2,1,4,0
32,Female,HR Specialist,6117,2,2,13.8,4,160.7,10,3,4,5,1
27,Male,Manager,6092,4,4,1.3,4,172.5,0,0,5,4,0
25,Male,Analyst,4500,4,3,8.3,3,166.5,1,0,3,3,0
20,Female,Analyst,7125,1,3,3.7,8,174.5,0,0,6,3,1
34,Male,Analyst,10360,3,3,4.1,2,157.3,4,1,2,4,0
44,Female,HR Specialist,9482,3,3,11.6,5,184.3,0,0,3,2,0
22,Female,Manager,4216,2,3,20.6,5,176.4,0,0,1,4,1
38,Female,HR Specialist,7371,4,4,2.5,7,133.2,14,5,0,4,0
36,Male,Sales Executive,7123,3,2,1.1,7,184.7,7,3,3,4,1
43,Male,Analyst,9308,1,4,12.9,8,144.0,18,2,4,1,0
41,Female,HR Specialist,9592,3,3,11.0,6,120.0,9,0,2,3,0
40,Male,Manager,9375,3,3,10.3,7,144.3,14,12,5,2,2
28,Female,Software Engineer,8067,3,4,4.8,6,154.0,2,0,6,3,0
36,Female,Analyst,7854,3,3,10.3,8,168.3,11,8,2,1,1
32,Male,Software Engineer,8270,2,1,3.6,7,219.5,1,0,6,3,1
26,Female,Manager,5610,4,2,4.8,6,171.9,0,0,0,4,0
39,Male,Manager,9487,4,2,13.8,2,154.2,10,10,5,3,2
28,Female,Software Engineer,7875,3,2,4.9,5,164.3,1,1,2,3,0
42,Male,Data Scientist,8709,3,3,16.6,2,212.9,20,1,0,3,0
39,Female,Data Scientist,10187,3,2,20.7,4,188.4,7,1,5,4,1
24,Female,Sales Executive,9161,4,3,9.5,6,145.5,0,0,1,3,0
44,Male,Sales Executive,7785,3,2,2.7,5,201.5,17,10,6,2,2
36,Female,Software Engineer,9851,4,1,18.8,6,142.4,7,6,2,4,1
35,Female,Sales Executive,7418,4,3,12.2,4,179.3,1,0,0,3,0
20,Female,Software Engineer,4180,3,4,2.0,6,174.3,0,0,3,4,0
29,Female,Analyst,9245,4,2,6.6,3,120.0,0,0,0,5,0
28,Male,Software Engineer,6508,3,3,2.3,5,135.3,5,3,3,1,0
28,Male,Manager,6601,1,3,13.5,2,212.6,6,0,5,4,1
26,Female,Sales Executive,8889,2,2,4.2,3,144.6,2,1,0,3,0
24,Male,HR Specialist,4320,3,3,9.0,7,207.1,4,2,1,3,1
45,Female,Manager,11519,2,3,4.5,5,169.6,15,15,6,2,2
29,Female,Sales Executive,9358,3,2,14.7,2,177.0,1,0,2,3,0
20,Female,HR Specialist,5185,3,4,12.8,8,171.0,0,0,2,3,0
28,Female,Data Scientist,8349,2,1,18.4,6,171.9,7,4,5,4,2
28,Male,HR Specialist,9353,4,3,2.8,2,150.9,3,1,1,2,0
32,Male,HR Specialist,10273,4,4,6.7,5,166.1,8,7,6,4,0
33,Female,Sales Executive,6614,3,3,8.7,4,207.9,4,4,3,1,1
35,Female,HR Specialist,6303,1,3,19.5,5,170.7,13,10,2,3,2
30,Male,HR Specialist,8340,2,4,17.3,6,189.9,3,1,2,3,0
35,Female,Analyst,8554,3,3,20.1,2,185.4,4,4,5,3,1
58,Male,Manager,14038,3,1,6.2,4,188.2,29,29,6,3,2
28,Male,HR Specialist,5405,3,2,8.2,3,145.7,2,1,5,2,0
21,Male,Manager,7103,3,3,27.0,2,170.1,0,0,2,2,0
42,Male,Sales Executive,9157,2,2,8.1,6,161.1,17,10,5,3,2
31,Male,Manager,9496,4,3,8.2,7,170.1,2,0,6,3,0
28,Male,Software Engineer,8660,4,2,20.6,4,186.7,2,2,1,1,0
24,Female,HR Specialist,6147,3,2,4.3,3,197.6,2,1,1,3,1
44,Male,Analyst,8759,3,2,14.0,8,187.2,16,5,4,3,1
26,Female,Software Engineer,8505,2,2,8.0,7,120.0,1,1,1,1,0
50,Male,Data Scientist,8657,4,3,4.6,4,173.0,18,7,1,4,1
48,Female,Manager,11167,3,2,1.4,5,177.4,21,21,3,3,2
43,Male,HR Specialist,8731,3,4,20.1,5,182.0,17,13,5,3,2
31,Male,Manager,8702,3,1,27.8,3,146.8,5,4,1,3,1
58,Female,HR Specialist,10164,3,4,2.6,2,219.1,21,9,3,3,1
24,Female,Analyst,7120,3,3,5.6,3,146.4,1,0,4,3,0
34,Female,Sales Executive,7832,3,3,6.2,3,180.2,6,6,6,3,1
26,Male,Data Scientist,7027,2,1,41.4,3,120.5,6,4,6,3,2
37,Female,Sales Executive,10199,3,3,34.6,6,170.6,11,8,0,3,2
37,Male,Software Engineer,7864,4,2,13.8,7,129.9,5,2,6,1,0
41,Male,HR Specialist,8877,3,4,4.6,3,175.9,8,2,2,4,0
33,Female,Data Scientist,6498,1,3,14.2,7,149.8,0,0,5,1,1
40,Female,Analyst,10712,1,2,19.1,8,182.0,8,3,2,4,1
32,Female,Analyst,6796,1,2,7.6,2,168.3,6,3,6,3,1
37,Female,Data Scientist,7622,4,3,8.1,6,140.1,12,5,3,3,0
28,Female,Analyst,8798,2,4,2.5,5,141.8,5,2,5,3,0
41,Male,Software Engineer,8474,3,4,6.7,6,207.1,9,8,0,1,1
40,Male,Software Engineer,10077,3,2,24.1,4,169.6,15,10,2,3,2
30,Male,Software Engineer,10229,2,4,4.6,4,134.8,7,6,4,2,1
35,Male,HR Specialist,10006,1,3,5.1,4,167.0,4,1,3,3,1
27,Female,Data Scientist,7284,4,2,5.7,4,151.5,3,3,5,3,0
48,Female,Manager,8768,4,3,31.1,3,152.4,18,11,0,3,2
53,Female,Software Engineer,10605,4,1,11.7,7,137.3,32,17,4,3,2
38,Female,HR Specialist,10732,2,4,5.0,8,183.1,3,3,1,3,0
48,Female,Manager,7668,4,3,9.1,6,190.2,5,4,5,5,0
39,Male,Software Engineer,5884,2,4,27.0,6,120.0,15,4,3,3,1
35,Male,Software Engineer,8313,4,4,12.7,7,156.3,15,7,0,3,0
27,Female,Sales Executive,7337,1,4,1.5,4,190.1,2,0,5,4,0
39,Female,Sales Executive,8508,4,4,15.3,2,181.4,8,4,1,2,0
26,Female,Software Engineer,6312,4,2,1.5,7,136.3,0,0,3,3,0
34,Female,HR Specialist,6951,2,4,2.6,8,153.1,7,1,0,3,0
39,Female,Analyst,8688,3,3,12.4,4,135.7,2,0,0,3,0
29,Female,HR Specialist,6947,3,3,1.0,4,173.8,6,0,4,4,0
26,Male,Sales Executive,6564,2,2,14.4,2,156.2,0,0,2,3,1
29,Female,HR Specialist,8108,4,2,10.6,5,192.1,0,0,6,3,0
38,Female,Software Engineer,6733,4,1,9.1,2,163.4,14,11,1,2,2
33,Female,Manager,9942,3,4,2.0,4,170.3,5,1,5,3,0
41,Female,Sales Executive,11419,1,3,11.4,3,140.1,4,3,3,2,1
49,Male,Data Scientist,10932,3,3,9.1,3,177.1,0,0,3,5,0
29,Male,Analyst,8705,3,4,5.6,8,153.3,6,6,6,4,1
43,Female,HR Specialist,10848,2,3,11.7,6,168.2,19,13,6,4,2
37,Female,Data Scientist,10713,3,3,9.8,5,154.6,8,5,6,4,1
31,Female,Data Scientist,8922,4,4,7.4,3,164.0,0,0,2,2,0
30,Male,Software Engineer,5948,1,2,7.9,3,207.9,6,6,5,4,2
26,Male,Analyst,5982,2,2,4.8,3,183.6,3,2,1,1,1
34,Female,Sales Executive,9200,2,3,3.6,5,208.9,11,2,0,4,1
22,Female,HR Specialist,4802,2,3,5.9,5,191.1,0,0,0,3,1
20,Male,Manager,5025,2,1,9.0,3,169.8,0,0,3,3,1
27,Female,Manager,4701,2,4,11.4,6,153.0,4,1,4,3,0
35,Male,Analyst,8083,4,3,8.4,8,172.7,9,6,0,3,1
31,Male,HR Specialist,9292,3,4,23.0,7,176.9,2,0,2,2,0
28,Female,Sales Executive,6002,4,2,9.7,2,202.4,4,3,4,3,1
31,Male,Manager,6472,2,3,2.8,5,195.4,3,1,1,4,1
41,Male,Manager,7707,3,4,7.9,6,171.4,2,0,6,5,0
26,Male,Software Engineer,8491,4,3,7.5,5,167.0,1,0,5,2,0
35,Male,Software Engineer,9766,1,3,1.3,7,179.6,3,1,1,5,1
35,Male,Analyst,6655,4,2,16.3,2,120.0,8,2,3,3,0
24,Male,Analyst,8219,4,3,7.4,6,167.8,0,0,4,4,0
41,Male,HR Specialist,9031,1,4,14.1,4,154.7,14,0,6,4,0
30,Male,Manager,7944,2,2,3.3,6,159.2,2,2,4,3,1
51,Male,Software Engineer,8581,4,1,8.2,5,156.3,13,6,2,3,1
29,Female,Sales Executive,7240,3,1,8.8,4,171.3,8,5,5,4,1
34,Female,Data Scientist,9385,3,3,13.1,4,147.7,8,2,6,4,0
52,Female,Sales Executive,12140,4,2,4.6,7,177.0,28,5,1,3,0
43,Female,Software Engineer,10779,3,4,8.7,2,174.9,21,1,4,2,0
33,Female,Data Scientist,10357,3,3,16.0,8,202.5,12,7,5,2,1
20,Female,Sales Executive,4616,4,2,11.8,6,196.1,0,0,5,3,0
44,Female,Software Engineer,7532,2,1,14.1,6,149.7,3,0,3,3,1
24,Female,Analyst,7288,3,3,17.4,8,176.0,0,0,1,3,0
39,Female,HR Specialist,10641,3,4,31.2,7,149.8,4,1,5,3,0
34,Male,Data Scientist,6722,3,3,5.0,8,172.0,2,1,2,3,0
36,Male,Sales Executive,6660,4,3,6.1,3,200.4,8,3,3,2,0
33,Male,Sales Executive,6243,4,4,6.9,4,143.3,2,2,2,4,0
31,Male,Analyst,8280,3,3,9.8,3,165.4,3,1,6,4,0
31,Female,Data Scientist,8217,4,3,12.2,5,120.0,5,4,2,3,0
34,Female,Manager,8769,1,4,7.7,3,183.1,4,1,3,3,1
27,Male,Software Engineer,6798,1,3,4.4,3,155.0,0,0,5,5,1
30,Female,Data Scientist,7120,2,4,33.0,7,189.0,6,3,2,3,1
42,Male,Analyst,9071,2,3,31.9,6,201.0,21,17,2,3,2
22,Male,Data Scientist,5274,4,2,15.4,5,156.6,0,0,5,5,0
43,Male,Analyst,8879,4,2,5.6,5,193.0,3,3,3,3,0
40,Male,Data Scientist,9565,2,3,9.5,2,168.7,6,0,0,3,0
57,Male,HR Specialist,13478,4,3,5.7,4,154.3,32,24,2,5,2
41,Male,Sales Executive,11378,3,2,1.9,5,187.6,1,0,0,4,0
36,Female,Data Scientist,8737,3,3,3.5,8,193.1,10,9,6,4,2
39,Female,Manager,9981,2,3,13.0,3,174.8,5,3,1,2,1
20,Female,Manager,5656,3,3,13.1,4,144.8,0,0,0,3,0
40,Female,Data Scientist,9234,4,4,6.6,4,197.4,19,15,4,2,2
28,Male,Data Scientist,5316,1,3,7.7,6,201.6,5,5,1,2,2
47,Female,Software Engineer,10083,3,2,16.0,5,181.6,2,2,5,3,1
32,Male,Sales Executive,7133,2,4,6.2,8,172.3,6,4,3,2,1
36,Female,Data Scientist,7854,2,1,6.5,4,187.4,1,0,0,3,1
26,Female,Data Scientist,6354,4,1,9.9,4,188.7,2,2,6,3,1
31,Male,Software Engineer,7542,3,4,11.4,6,120.0,7,5,4,1,0
32,Female,Sales Executive,9522,3,3,1.0,7,189.5,2,0,0,2,0
39,Male,Data Scientist,6740,3,2,7.6,4,148.8,1,0,0,2,0
43,Male,Software Engineer,9142,2,4,7.6,7,165.2,13,7,4,2,1
31,Male,Data Scientist,6817,4,2,10.6,5,216.1,8,7,5,2,2
21,Male,Data Scientist,5845,4,2,5.2,6,182.1,1,0,5,2,0
22,Male,Data Scientist,7547,1,4,8.7,2,125.1,0,0,0,2,0
42,Female,Analyst,8990,4,2,1.7,3,201.4,13,7,1,3,1
40,Female,Sales Executive,7484,3,3,10.1,7,165.0,17,17,4,2,2
36,Male,HR Specialist,8641,4,3,5.0,4,183.5,8,6,0,3,1
